,Year,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,harvest_area (ha),tonnes,Yield(hg/ha),"Ammonia, anhydrous",Ammonium nitrate (AN),Ammonium sulphate,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Diammonium phosphate (DAP),Fertilizers n.e.c.,Monoammonium phosphate (MAP),NPK fertilizers,Other NP compounds,"Other nitrogenous fertilizers, n.e.c.","Other phosphatic fertilizers, n.e.c.","Other potassic fertilizers, n.e.c.",PK compounds,Phosphate rock,Potassium chloride (muriate of potash) (MOP),Potassium nitrate,Potassium sulphate (sulphate of potash) (SOP),Sodium nitrate,Superphosphates above 35%,"Superphosphates, other",Urea,Urea and ammonium nitrate solutions (UAN)
87,2004,1778438,302714,478415,Grapes,98403,1184000.0,120322,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
88,2004,1778438,302714,478415,Hop cones,17397,33202.0,19085,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
89,2004,1778438,302714,478415,Leeks and other alliaceous vegetables,2880,70253.0,243934,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
90,2004,1778438,302714,478415,Lettuce and chicory,12092,266851.0,220684,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
91,2004,1778438,302714,478415,Linseed,12900,23160.0,17953,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
92,2004,1778438,302714,478415,Lupins,35818,46000.0,12843,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
93,2004,1778438,302714,478415,Maize (corn),461697,4199857.0,90966,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
94,2004,1778438,302714,478415,Mixed grain,33961,171534.0,50509,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
95,2004,1778438,302714,478415,Oats,227829,1185792.0,52047,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
96,2004,1778438,302714,478415,"Onions and shallots, dry (excluding dehydrated)",9111,425858.0,467411,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
97,2004,1778438,302714,478415,"Other beans, green",4433,47423.0,106977,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
98,2004,1778438,302714,478415,Other stone fruits,473,5977.0,126364,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
99,2004,1778438,302714,478415,Peaches and nectarines,103,922.0,89515,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
100,2004,1778438,302714,478415,Pears,2188,78763.0,359977,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
101,2004,1778438,302714,478415,"Peas, dry",121508,464212.0,38204,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
102,2004,1778438,302714,478415,"Peas, green",5503,31705.0,57614,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
103,2004,1778438,302714,478415,Plums and sloes,4562,77837.0,170620,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
104,2004,1778438,302714,478415,Potatoes,295266,13043559.0,441756,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
105,2004,1778438,302714,478415,Rape or colza seed,1283357,5276589.0,41116,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
106,2004,1778438,302714,478415,Rye,624945,3829957.0,61285,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
107,2004,1778438,302714,478415,Sour cherries,4231,35450.0,83786,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
108,2004,1778438,302714,478415,Spinach,3431,59166.0,172445,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
109,2004,1778438,302714,478415,Strawberries,11905,119384.0,100281,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
110,2004,1778438,302714,478415,Sugar beet,440545,27158966.0,616486,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
111,2004,1778438,302714,478415,Sunflower seed,31557,69652.0,22072,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
112,2004,1778438,302714,478415,Tomatoes,332,58082.0,1749458,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
113,2004,1778438,302714,478415,Triticale,507391,3289780.0,64837,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
114,2004,1778438,302714,478415,Unmanufactured tobacco,4448,10101.0,22709,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
115,2004,1778438,302714,478415,Wheat,3111651,25427210.0,81716,373226.6,17952.8,137214.5,1932859.8,187095.5,170206.98,49880.8,969934.2,165954.91,155250.42,65855.9,1028.2,144186.2,148082.4,97924.1,12814.68,4426.1,6881.6,111910.1,,360707.5,291531.7
116,2005,1784996,273937,426111,Apples,32339,891402.0,275643,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
117,2005,1784996,273937,426111,Apricots,53,216.0,40755,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
118,2005,1784996,273937,426111,Asparagus,18117,82758.0,45680,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
119,2005,1784996,273937,426111,Barley,1946800,11613800.0,59656,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
120,2005,1784996,273937,426111,"Broad beans and horse beans, dry",15700,59600.0,37962,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
121,2005,1784996,273937,426111,Cabbages,14432,721549.0,499965,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
122,2005,1784996,273937,426111,Carrots and turnips,9858,516327.0,523764,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
123,2005,1784996,273937,426111,Cauliflowers and broccoli,7176,176549.0,246027,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
124,2005,1784996,273937,426111,Cherries,5528,27911.0,50490,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
125,2005,1784996,273937,426111,Cucumbers and gherkins,3269,219510.0,671490,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
126,2005,1784996,273937,426111,Currants,2100,12000.0,57143,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
127,2005,1784996,273937,426111,Gooseberries,12300,83137.27,67591,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
128,2005,1784996,273937,426111,Grapes,98875,1449000.0,146549,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
129,2005,1784996,273937,426111,Hop cones,17231,34456.0,19997,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
130,2005,1784996,273937,426111,Leeks and other alliaceous vegetables,2913,76083.0,261184,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
131,2005,1784996,273937,426111,Lettuce and chicory,11622,253780.0,218362,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
132,2005,1784996,273937,426111,Linseed,14000,25370.0,18121,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
133,2005,1784996,273937,426111,Lupins,38600,50000.0,12953,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
134,2005,1784996,273937,426111,Maize (corn),443100,4082700.0,92139,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
135,2005,1784996,273937,426111,Mixed grain,35500,158000.0,44507,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
136,2005,1784996,273937,426111,Oats,209900,963600.0,45908,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
137,2005,1784996,273937,426111,"Onions and shallots, dry (excluding dehydrated)",7907,364514.0,461002,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
138,2005,1784996,273937,426111,"Other beans, green",4065,43124.0,106086,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
139,2005,1784996,273937,426111,Other stone fruits,472,4626.0,98008,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
140,2005,1784996,273937,426111,Peaches and nectarines,104,754.0,72500,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
141,2005,1784996,273937,426111,Pears,2189,38259.0,174778,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
142,2005,1784996,273937,426111,"Peas, dry",110300,346300.0,31396,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
143,2005,1784996,273937,426111,"Peas, green",5141,28734.0,55892,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
144,2005,1784996,273937,426111,Plums and sloes,4562,40114.0,87931,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
145,2005,1784996,273937,426111,Potatoes,276900,11624200.0,419798,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
146,2005,1784996,273937,426111,Rape or colza seed,1343900,5051700.0,37590,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
147,2005,1784996,273937,426111,Raspberries,1100,7000.0,63636,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
148,2005,1784996,273937,426111,Rye,549100,2793500.0,50874,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
149,2005,1784996,273937,426111,Sour cherries,4226,24571.0,58142,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
150,2005,1784996,273937,426111,Spinach,3545,68697.0,193786,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
151,2005,1784996,273937,426111,Strawberries,13553,146500.0,108094,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
152,2005,1784996,273937,426111,Sugar beet,420100,25284700.0,601873,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
153,2005,1784996,273937,426111,Sunflower seed,27100,67100.0,24760,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
154,2005,1784996,273937,426111,Tomatoes,322,57463.0,1784565,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
155,2005,1784996,273937,426111,Triticale,480800,2675900.0,55655,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
156,2005,1784996,273937,426111,Unmanufactured tobacco,4459,10896.0,24436,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
157,2005,1784996,273937,426111,Wheat,3173800,23692700.0,74651,337252.0,11564.1,116243.69,2172743.0,178610.6,85803.84,41749.0,826339.7,189841.9,121491.41,62593.1,4274.58,152764.5,104341.13,76359.3,12827.1,6377.7,5582.8,81295.9,,449397.5,330562.7
158,2006,1599788,264610,442578,Apples,32504,947611.0,291537,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
159,2006,1599788,264610,442578,Apricots,53,300.0,56604,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
160,2006,1599788,264610,442578,Asparagus,18408,81984.0,44537,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
161,2006,1599788,264610,442578,Barley,2025300,11966600.0,59086,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
162,2006,1599788,264610,442578,Blueberries,1410,6088.0,43177,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
163,2006,1599788,264610,442578,"Broad beans and horse beans, dry",15000,49100.0,32733,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
164,2006,1599788,264610,442578,"Broad beans and horse beans, green",403,2872.0,71266,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
165,2006,1599788,264610,442578,Cabbages,14787,737458.0,498720,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
166,2006,1599788,264610,442578,Carrots and turnips,10043,504162.0,502003,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
167,2006,1599788,264610,442578,Cauliflowers and broccoli,7241,159190.0,219845,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
168,2006,1599788,264610,442578,Cherries,5561,31637.0,56891,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
169,2006,1599788,264610,442578,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",37,1801.0,486757,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
170,2006,1599788,264610,442578,Cucumbers and gherkins,3028,221236.0,730634,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
171,2006,1599788,264610,442578,Currants,2099,11239.0,53545,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
172,2006,1599788,264610,442578,Gooseberries,12300,83137.27,67591,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
173,2006,1599788,264610,442578,Grapes,99172,1224700.0,123493,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
174,2006,1599788,264610,442578,Hop cones,17214,28510.0,16562,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
175,2006,1599788,264610,442578,Leeks and other alliaceous vegetables,3056,88155.0,288465,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
176,2006,1599788,264610,442578,Lettuce and chicory,13389,303362.0,226576,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
177,2006,1599788,264610,442578,Linseed,13900,22400.0,16115,467521.7,13494.5,144216.9,2109372.8,114630.6,24991.1,55845.9,642446.6,117510.9,130738.2,70544.7,871.6,142387.7,132322.9,75563.1,13141.8,5885.2,6372.4,77597.2,,390216.5,279131.1
