,Crop,Variable,Correlation
408,Maize (corn),"Other phosphatic fertilizers, n.e.c.",-0.07661370709029237
409,Maize (corn),"Other potassic fertilizers, n.e.c.",0.05607897018285276
410,Maize (corn),PK compounds,-0.22600833796489211
411,Maize (corn),Phosphate rock,0.10437663788859268
412,Maize (corn),Potassium chloride (muriate of potash) (MOP),0.4312334677339728
413,Maize (corn),Potassium nitrate,0.01590875650639303
414,Maize (corn),Potassium sulphate (sulphate of potash) (SOP),0.48116395040159915
415,Maize (corn),Sodium nitrate,-0.04527653082349056
416,Maize (corn),Superphosphates above 35%,-0.38086931084019765
417,Maize (corn),"Superphosphates, other",-0.7346132838066473
418,Maize (corn),Urea,0.4302805657822147
419,Maize (corn),Urea and ammonium nitrate solutions (UAN),-0.06486496398803729
420,Mixed grain,Year,-0.56213870501145
421,Mixed grain,Nutrient nitrogen N (total) - tonnes,0.5781698159657864
422,Mixed grain,Nutrient phosphate P2O5 (total) - tonnes,0.43128537874498635
423,Mixed grain,Nutrient potash K2O (total) - tonnes,-0.029965234852095176
424,Mixed grain,harvest_area (ha),0.549374436758237
425,Mixed grain,tonnes,0.6508279658474484
426,Mixed grain,"Ammonia, anhydrous",-0.5357908380005163
427,Mixed grain,Ammonium nitrate (AN),0.160439515561182
428,Mixed grain,Ammonium sulphate,-0.43083208216726315
429,Mixed grain,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.2974383088699283
430,Mixed grain,Diammonium phosphate (DAP),-0.04385675892512682
431,Mixed grain,Fertilizers n.e.c.,-0.444181067147384
432,Mixed grain,Monoammonium phosphate (MAP),0.40710825498290315
433,Mixed grain,NPK fertilizers,0.3197677382905605
434,Mixed grain,Other NP compounds,0.10712120407252587
435,Mixed grain,"Other nitrogenous fertilizers, n.e.c.",-0.42130000855749533
436,Mixed grain,"Other phosphatic fertilizers, n.e.c.",0.6108274281298756
437,Mixed grain,"Other potassic fertilizers, n.e.c.",-0.7582437349893382
438,Mixed grain,PK compounds,0.2627526002303905
439,Mixed grain,Phosphate rock,0.30478223679125477
440,Mixed grain,Potassium chloride (muriate of potash) (MOP),0.040906224955719495
441,Mixed grain,Potassium nitrate,-0.3001503853610515
442,Mixed grain,Potassium sulphate (sulphate of potash) (SOP),0.03008865437846044
443,Mixed grain,Sodium nitrate,0.48561810611036976
444,Mixed grain,Superphosphates above 35%,0.23036548029481863
445,Mixed grain,"Superphosphates, other",-0.699829372184335
446,Mixed grain,Urea,0.03742549346726832
447,Mixed grain,Urea and ammonium nitrate solutions (UAN),0.5046803559963751
448,Oats,Year,-0.1480268602137657
449,Oats,Nutrient nitrogen N (total) - tonnes,0.2517276706961134
450,Oats,Nutrient phosphate P2O5 (total) - tonnes,0.18390914236429037
451,Oats,Nutrient potash K2O (total) - tonnes,0.06217159984884991
452,Oats,harvest_area (ha),0.07689168069803669
453,Oats,tonnes,0.34510358326504914
454,Oats,"Ammonia, anhydrous",-0.22850498302284875
455,Oats,Ammonium nitrate (AN),-0.08246358694026215
456,Oats,Ammonium sulphate,-0.25340570747353
457,Oats,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.22584516363248436
458,Oats,Diammonium phosphate (DAP),0.23356243974366211
459,Oats,Fertilizers n.e.c.,-0.1698576986018497
460,Oats,Monoammonium phosphate (MAP),0.09586903252405334
461,Oats,NPK fertilizers,0.04054390124351295
462,Oats,Other NP compounds,-0.09364352959636933
463,Oats,"Other nitrogenous fertilizers, n.e.c.",-0.014813114238623987
464,Oats,"Other phosphatic fertilizers, n.e.c.",0.1877690682212618
465,Oats,"Other potassic fertilizers, n.e.c.",-0.31383289806798353
466,Oats,PK compounds,-4.0186480807605186e-06
467,Oats,Phosphate rock,0.04604277279633192
468,Oats,Potassium chloride (muriate of potash) (MOP),0.2314194467247278
469,Oats,Potassium nitrate,-0.3296184678273987
470,Oats,Potassium sulphate (sulphate of potash) (SOP),0.08708152024643383
471,Oats,Sodium nitrate,0.12111000045636565
472,Oats,Superphosphates above 35%,-0.011251295436557465
473,Oats,"Superphosphates, other",-0.9650569316363629
474,Oats,Urea,0.20966651924032642
475,Oats,Urea and ammonium nitrate solutions (UAN),0.135105478912003
476,"Onions and shallots, dry (excluding dehydrated)",Year,0.05598403543202069
477,"Onions and shallots, dry (excluding dehydrated)",Nutrient nitrogen N (total) - tonnes,0.15201074177191867
478,"Onions and shallots, dry (excluding dehydrated)",Nutrient phosphate P2O5 (total) - tonnes,0.028136446701595524
479,"Onions and shallots, dry (excluding dehydrated)",Nutrient potash K2O (total) - tonnes,-0.25790443427977644
480,"Onions and shallots, dry (excluding dehydrated)",harvest_area (ha),-0.14098031934265648
481,"Onions and shallots, dry (excluding dehydrated)",tonnes,0.31838971944163685
482,"Onions and shallots, dry (excluding dehydrated)","Ammonia, anhydrous",-0.03362967507150012
483,"Onions and shallots, dry (excluding dehydrated)",Ammonium nitrate (AN),-0.2626010186636843
484,"Onions and shallots, dry (excluding dehydrated)",Ammonium sulphate,0.20503041280313383
485,"Onions and shallots, dry (excluding dehydrated)",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.40147707862545573
486,"Onions and shallots, dry (excluding dehydrated)",Diammonium phosphate (DAP),0.2317930334534279
487,"Onions and shallots, dry (excluding dehydrated)",Fertilizers n.e.c.,-0.19851389490844312
488,"Onions and shallots, dry (excluding dehydrated)",Monoammonium phosphate (MAP),-0.25614131131169776
489,"Onions and shallots, dry (excluding dehydrated)",NPK fertilizers,-0.24755261560749434
490,"Onions and shallots, dry (excluding dehydrated)",Other NP compounds,-0.3373138320812185
491,"Onions and shallots, dry (excluding dehydrated)","Other nitrogenous fertilizers, n.e.c.",0.029056228509268086
492,"Onions and shallots, dry (excluding dehydrated)","Other phosphatic fertilizers, n.e.c.",-0.0001405677939236682
493,"Onions and shallots, dry (excluding dehydrated)","Other potassic fertilizers, n.e.c.",-0.18540018858487384
494,"Onions and shallots, dry (excluding dehydrated)",PK compounds,-0.15562357387442305
495,"Onions and shallots, dry (excluding dehydrated)",Phosphate rock,0.05794392547921676
496,"Onions and shallots, dry (excluding dehydrated)",Potassium chloride (muriate of potash) (MOP),0.3054650615892149
497,"Onions and shallots, dry (excluding dehydrated)",Potassium nitrate,-0.19208108306409558
498,"Onions and shallots, dry (excluding dehydrated)",Potassium sulphate (sulphate of potash) (SOP),0.4961810232277894
499,"Onions and shallots, dry (excluding dehydrated)",Sodium nitrate,0.17239107038741175
500,"Onions and shallots, dry (excluding dehydrated)",Superphosphates above 35%,-0.3709140895748449
501,"Onions and shallots, dry (excluding dehydrated)","Superphosphates, other",-0.515225288097242
502,"Onions and shallots, dry (excluding dehydrated)",Urea,0.43770920465133983
503,"Onions and shallots, dry (excluding dehydrated)",Urea and ammonium nitrate solutions (UAN),0.05770493985329798
504,"Other beans, green",Year,0.04851728917298107
505,"Other beans, green",Nutrient nitrogen N (total) - tonnes,0.32551590235668526
506,"Other beans, green",Nutrient phosphate P2O5 (total) - tonnes,0.2792366399440093
507,"Other beans, green",Nutrient potash K2O (total) - tonnes,-0.002532873126461562
508,"Other beans, green",harvest_area (ha),-0.4940862856647463
509,"Other beans, green",tonnes,0.5862704219351406
510,"Other beans, green","Ammonia, anhydrous",-0.09003984186268424
511,"Other beans, green",Ammonium nitrate (AN),-0.07407669214471123
512,"Other beans, green",Ammonium sulphate,0.04598105891512054
513,"Other beans, green",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.2337243839169626
514,"Other beans, green",Diammonium phosphate (DAP),0.35101660123381895
515,"Other beans, green",Fertilizers n.e.c.,-0.15531209665735757
516,"Other beans, green",Monoammonium phosphate (MAP),-0.23081563962935758
517,"Other beans, green",NPK fertilizers,-0.08086696495523744
518,"Other beans, green",Other NP compounds,-0.15559762136205182
519,"Other beans, green","Other nitrogenous fertilizers, n.e.c.",0.14043716816275076
520,"Other beans, green","Other phosphatic fertilizers, n.e.c.",0.26109911497162425
521,"Other beans, green","Other potassic fertilizers, n.e.c.",-0.11993381101546839
522,"Other beans, green",PK compounds,0.0649636314259706
523,"Other beans, green",Phosphate rock,0.28933940009162273
524,"Other beans, green",Potassium chloride (muriate of potash) (MOP),0.509844827087932
525,"Other beans, green",Potassium nitrate,-0.11711192066401813
526,"Other beans, green",Potassium sulphate (sulphate of potash) (SOP),0.5792457120390364
527,"Other beans, green",Sodium nitrate,-0.07886245746566672
528,"Other beans, green",Superphosphates above 35%,-0.0924133003032696
529,"Other beans, green","Superphosphates, other",-0.6473529947525605
530,"Other beans, green",Urea,0.3740716576132526
531,"Other beans, green",Urea and ammonium nitrate solutions (UAN),0.27928181133703306
532,Other stone fruits,Year,-0.13106343435946857
533,Other stone fruits,Nutrient nitrogen N (total) - tonnes,0.1249394902846327
534,Other stone fruits,Nutrient phosphate P2O5 (total) - tonnes,0.2312076211527061
535,Other stone fruits,Nutrient potash K2O (total) - tonnes,0.17098365064361234
536,Other stone fruits,harvest_area (ha),-0.26583454759866953
537,Other stone fruits,tonnes,0.964301718533032
538,Other stone fruits,"Ammonia, anhydrous",-0.004011862489312101
539,Other stone fruits,Ammonium nitrate (AN),-0.2390163446333959
540,Other stone fruits,Ammonium sulphate,-0.5137001296357745
541,Other stone fruits,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.07392237320018925
542,Other stone fruits,Diammonium phosphate (DAP),0.10885909716157233
543,Other stone fruits,Fertilizers n.e.c.,0.018966193219756733
544,Other stone fruits,Monoammonium phosphate (MAP),0.1750224236503012
545,Other stone fruits,NPK fertilizers,-0.2672567177093999
546,Other stone fruits,Other NP compounds,-0.2592785348933432
547,Other stone fruits,"Other nitrogenous fertilizers, n.e.c.",-0.12996713462928006
548,Other stone fruits,"Other phosphatic fertilizers, n.e.c.",0.03591787102736248
549,Other stone fruits,"Other potassic fertilizers, n.e.c.",-0.4618450333961005
550,Other stone fruits,PK compounds,-0.3591824080659816
551,Other stone fruits,Phosphate rock,-0.5401452571045471
552,Other stone fruits,Potassium chloride (muriate of potash) (MOP),0.009033559431601909
553,Other stone fruits,Potassium nitrate,-0.3870848646535145
554,Other stone fruits,Potassium sulphate (sulphate of potash) (SOP),-0.08511759703954598
555,Other stone fruits,Sodium nitrate,0.19678276334519285
556,Other stone fruits,Superphosphates above 35%,-0.17670992668538754
557,Other stone fruits,"Superphosphates, other",
558,Other stone fruits,Urea,-0.05895930775296539
559,Other stone fruits,Urea and ammonium nitrate solutions (UAN),-0.07774521791143695
560,Peaches and nectarines,Year,0.6263869569047733
561,Peaches and nectarines,Nutrient nitrogen N (total) - tonnes,-0.4074392971976366
562,Peaches and nectarines,Nutrient phosphate P2O5 (total) - tonnes,-0.22592403926014504
563,Peaches and nectarines,Nutrient potash K2O (total) - tonnes,-0.24805510109203494
564,Peaches and nectarines,harvest_area (ha),0.584439798311325
565,Peaches and nectarines,tonnes,0.9955108494880992
566,Peaches and nectarines,"Ammonia, anhydrous",0.5096449993418181
567,Peaches and nectarines,Ammonium nitrate (AN),-0.6982906886219296
568,Peaches and nectarines,Ammonium sulphate,0.1286726288748095
569,Peaches and nectarines,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.4577710916331795
570,Peaches and nectarines,Diammonium phosphate (DAP),0.0023418798558617225
571,Peaches and nectarines,Fertilizers n.e.c.,-0.03355504497322657
572,Peaches and nectarines,Monoammonium phosphate (MAP),-0.7535137772558969
573,Peaches and nectarines,NPK fertilizers,-0.4365780965160804
574,Peaches and nectarines,Other NP compounds,-0.4667012314789748
575,Peaches and nectarines,"Other nitrogenous fertilizers, n.e.c.",0.658278956280965
576,Peaches and nectarines,"Other phosphatic fertilizers, n.e.c.",-0.4679934627327557
577,Peaches and nectarines,"Other potassic fertilizers, n.e.c.",0.26333346923405043
578,Peaches and nectarines,PK compounds,-0.49076249103228564
579,Peaches and nectarines,Phosphate rock,-0.0884115124836342
580,Peaches and nectarines,Potassium chloride (muriate of potash) (MOP),0.28421121395600424
581,Peaches and nectarines,Potassium nitrate,0.5101503789817077
582,Peaches and nectarines,Potassium sulphate (sulphate of potash) (SOP),0.28264737333872675
583,Peaches and nectarines,Sodium nitrate,0.8373052113997788
584,Peaches and nectarines,Superphosphates above 35%,-0.4771390379061937
585,Peaches and nectarines,"Superphosphates, other",
586,Peaches and nectarines,Urea,-0.07956745446165096
587,Peaches and nectarines,Urea and ammonium nitrate solutions (UAN),-0.770749352617575
588,Pears,Year,-0.5937700250035685
589,Pears,Nutrient nitrogen N (total) - tonnes,0.4109300956645225
590,Pears,Nutrient phosphate P2O5 (total) - tonnes,0.5720855244849922
591,Pears,Nutrient potash K2O (total) - tonnes,0.3801248507268188
592,Pears,harvest_area (ha),0.13257218706449247
593,Pears,tonnes,0.987124063937034
594,Pears,"Ammonia, anhydrous",-0.5406237013887706
595,Pears,Ammonium nitrate (AN),0.6367476794399459
596,Pears,Ammonium sulphate,-0.4772429389554986
597,Pears,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.08990405296273972
598,Pears,Diammonium phosphate (DAP),-0.39710126489823167
599,Pears,Fertilizers n.e.c.,0.043041720463928915
600,Pears,Monoammonium phosphate (MAP),0.6134814059551382
601,Pears,NPK fertilizers,0.44484634650735394
602,Pears,Other NP compounds,0.3690432951039769
603,Pears,"Other nitrogenous fertilizers, n.e.c.",-0.4455627620798493
604,Pears,"Other phosphatic fertilizers, n.e.c.",0.4875573540597496
605,Pears,"Other potassic fertilizers, n.e.c.",-0.45396977688395407
606,Pears,PK compounds,0.3219114854967039
607,Pears,Phosphate rock,0.34742005991436226
608,Pears,Potassium chloride (muriate of potash) (MOP),-0.28141809301258003
609,Pears,Potassium nitrate,-0.412481658606147
610,Pears,Potassium sulphate (sulphate of potash) (SOP),-0.40677544762468787
611,Pears,Sodium nitrate,0.23992812208598388
612,Pears,Superphosphates above 35%,0.6470569281570203
613,Pears,"Superphosphates, other",0.5969755856914974
614,Pears,Urea,-0.4564997275169946
615,Pears,Urea and ammonium nitrate solutions (UAN),0.4494741804466622
616,"Peas, dry",Year,0.29680678467305427
617,"Peas, dry",Nutrient nitrogen N (total) - tonnes,-0.05941194697943254
618,"Peas, dry",Nutrient phosphate P2O5 (total) - tonnes,-0.04202452051999903
619,"Peas, dry",Nutrient potash K2O (total) - tonnes,0.06948373097940652
620,"Peas, dry",harvest_area (ha),-0.08986921191249125
621,"Peas, dry",tonnes,0.1935720397145583
622,"Peas, dry","Ammonia, anhydrous",0.2526381989105832
623,"Peas, dry",Ammonium nitrate (AN),-0.38302753258534133
624,"Peas, dry",Ammonium sulphate,-0.043928562424832486
625,"Peas, dry",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.10147924718404748
626,"Peas, dry",Diammonium phosphate (DAP),0.4747108405669569
627,"Peas, dry",Fertilizers n.e.c.,0.15854409844853354
628,"Peas, dry",Monoammonium phosphate (MAP),-0.270813511743192
629,"Peas, dry",NPK fertilizers,-0.19513003649843613
630,"Peas, dry",Other NP compounds,-0.21022394383747015
631,"Peas, dry","Other nitrogenous fertilizers, n.e.c.",0.42357680640872647
632,"Peas, dry","Other phosphatic fertilizers, n.e.c.",-0.1612652654159838
633,"Peas, dry","Other potassic fertilizers, n.e.c.",0.20119158083307498
634,"Peas, dry",PK compounds,-0.2486064438148583
635,"Peas, dry",Phosphate rock,-0.2023657907450015
636,"Peas, dry",Potassium chloride (muriate of potash) (MOP),0.4462836649805727
637,"Peas, dry",Potassium nitrate,-0.10529888290589354
638,"Peas, dry",Potassium sulphate (sulphate of potash) (SOP),0.17689498117720756
639,"Peas, dry",Sodium nitrate,-0.33155553001534266
640,"Peas, dry",Superphosphates above 35%,-0.0808057470011253
641,"Peas, dry","Superphosphates, other",-0.8446180028757863
642,"Peas, dry",Urea,0.2756627241174839
643,"Peas, dry",Urea and ammonium nitrate solutions (UAN),-0.16847560712358003
644,"Peas, green",Year,-0.03955272632018084
645,"Peas, green",Nutrient nitrogen N (total) - tonnes,0.277336369689967
646,"Peas, green",Nutrient phosphate P2O5 (total) - tonnes,0.10619036558895205
647,"Peas, green",Nutrient potash K2O (total) - tonnes,-0.1538787783177305
648,"Peas, green",harvest_area (ha),-0.34543399770826144
649,"Peas, green",tonnes,0.5820114265381452
650,"Peas, green","Ammonia, anhydrous",-0.0776946158958727
651,"Peas, green",Ammonium nitrate (AN),-0.2229624094076797
652,"Peas, green",Ammonium sulphate,-0.0560841332677742
653,"Peas, green",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.3514228904479006
